driverId,constructorId,grid,position
358,32,4,13
235,6,5,\N
341,187,7,\N
352,66,23,\N
359,37,17,\N
360,187,10,\N
361,86,20,\N
207,37,11,\N
243,34,15,\N
262,66,12,\N
278,37,2,\N
328,37,3,1
360,187,11,2
207,37,16,3
289,32,15,4
359,37,14,5
341,187,12,\N
356,34,1,\N
243,34,17,\N
280,82,9,\N
306,82,4,\N
304,187,2,\N
278,37,6,\N
358,32,8,\N
345,66,5,\N
235,6,7,\N
262,66,10,\N
361,86,13,\N
333,198,0,\N
357,32,0,\N
346,37,0,\N
352,66,0,\N
339,32,0,\N
358,32,8,1
356,34,4,2
280,82,7,3
304,187,3,4
289,32,16,5
345,66,15,6
238,37,12,7
346,37,11,8
278,37,2,\N
361,86,9,\N
328,37,1,\N
262,66,14,\N
306,82,6,\N
360,187,10,\N
341,187,13,\N
235,6,5,\N
333,198,0,\N
243,34,0,\N
352,66,0,\N
357,32,0,\N
359,37,0,\N
345,66,6,1
278,37,3,2
306,82,11,3
363,6,8,4
243,34,7,5
280,82,17,6
346,37,10,7
235,6,4,8
238,37,9,\N
356,34,5,\N
289,32,16,\N
328,37,1,\N
357,32,13,\N
358,32,2,\N
262,66,14,\N
361,86,12,\N
321,34,15,\N
358,32,1,1
328,37,2,2
235,6,3,3
223,6,6,4
306,82,10,5
341,187,14,6
357,32,8,7
280,82,13,8
238,37,16,9
345,66,7,10
356,34,12,11
289,32,20,\N
327,37,15,\N
352,66,18,\N
262,66,5,\N
361,86,9,\N
346,37,17,\N
320,187,11,\N
364,187,19,\N
278,37,4,\N
333,198,0,\N
243,34,0,\N
353,32,0,\N
351,85,0,\N
358,32,6,1
278,37,3,2
356,34,5,3
304,187,7,4
280,82,8,5
364,187,17,6
243,34,14,7
357,32,18,8
328,37,4,9
289,32,20,10
327,37,13,11
352,66,19,12
306,82,2,13
363,6,11,14
333,198,15,\N
346,37,16,\N
238,37,9,\N
235,6,1,\N
345,66,10,\N
262,66,12,\N
351,85,0,\N
339,32,0,\N
353,32,0,\N
358,32,1,1
356,34,2,2
304,187,5,3
223,6,6,4
278,37,17,5
289,32,22,6
327,37,14,7
224,32,21,8
238,37,13,9
353,32,23,\N
364,187,11,\N
345,66,15,\N
262,66,4,\N
328,37,8,\N
341,63,19,\N
280,82,12,\N
306,82,10,\N
207,37,9,\N
346,37,20,\N
357,32,7,\N
352,66,16,\N
235,6,3,\N
333,198,18,\N
358,32,2,1
235,6,1,2
304,187,16,3
224,32,13,4
243,34,11,5
280,82,5,6
327,37,14,7
346,37,4,8
341,63,15,9
289,32,20,\N
278,37,6,\N
223,6,3,\N
357,32,10,\N
328,37,7,\N
207,37,9,\N
238,37,19,\N
345,66,8,\N
262,66,18,\N
356,34,12,\N
306,82,21,\N
320,187,17,\N
312,86,0,\N
333,198,0,\N
351,85,0,\N
365,37,0,\N
20,9,2,1
17,9,3,2
18,23,5,3
22,23,4,4
2,2,8,5
155,7,12,6
15,7,6,7
67,5,10,8
3,3,9,9
9,2,7,10
5,1,18,11
8,6,11,12
6,3,13,13
4,4,15,14
24,10,16,15
21,6,20,16
16,10,17,17
154,4,19,18
1,1,1,\N
153,5,14,\N
235,6,3,1
223,6,2,2
243,34,17,3
345,66,22,4
262,66,14,5
306,82,7,6
363,6,5,7
278,37,5,8
346,37,20,9
320,187,21,10
352,66,23,11
333,198,15,12
356,34,8,13
280,82,13,14
224,32,16,15
304,187,11,\N
341,63,12,\N
314,86,19,\N
358,32,1,\N
207,37,18,\N
351,85,24,\N
328,37,4,\N
357,32,10,\N
327,37,9,\N
223,6,3,1
328,37,4,2
306,82,14,3
304,187,9,4
243,34,17,5
327,37,11,6
278,37,18,7
333,198,12,8
320,187,16,\N
262,66,6,\N
238,37,13,\N
356,34,8,\N
235,6,1,\N
352,66,20,\N
314,86,19,\N
363,6,15,\N
280,82,5,\N
345,66,2,\N
346,37,7,\N
341,63,10,\N
289,32,0,\N
357,32,0,\N
358,32,0,\N
347,187,0,\N
224,32,0,\N
330,198,0,\N
351,85,0,\N
235,6,2,1
223,6,3,2
278,37,6,3
345,66,7,4
341,63,5,5
320,187,11,6
280,82,8,7
306,82,13,8
327,37,4,9
352,66,9,10
314,86,17,\N
289,32,20,\N
333,198,12,\N
238,37,16,\N
304,187,15,\N
356,34,19,\N
262,66,10,\N
328,25,1,\N
243,34,18,\N
346,37,14,\N
224,32,3,1
345,66,4,2
317,32,9,3
235,6,1,4
278,37,5,5
321,63,13,6
304,187,11,7
280,82,12,8
346,37,23,9
356,34,16,10
238,37,15,11
243,34,19,12
223,6,6,13
320,187,21,14
328,25,2,\N
289,32,10,\N
327,37,17,\N
314,86,20,\N
347,187,24,\N
306,82,18,\N
366,34,22,\N
262,66,7,\N
352,66,14,\N
341,63,8,\N
367,66,0,\N
353,32,0,\N
333,198,0,\N
235,6,3,1
223,6,1,2
304,187,14,3
278,37,5,4
306,82,6,5
345,66,7,6
262,66,13,7
341,63,15,8
280,82,11,9
317,32,12,\N
356,34,4,\N
328,25,2,\N
320,187,10,\N
243,34,17,\N
327,37,9,\N
289,32,8,\N
346,37,16,\N
224,32,18,\N
328,196,4,1
289,180,7,2
304,187,3,3
346,180,12,4
360,187,8,5
306,196,11,6
262,66,14,7
368,191,17,8
362,191,16,\N
358,180,2,\N
341,66,18,\N
345,66,15,\N
278,6,5,\N
356,182,1,\N
207,180,6,\N
340,180,10,\N
235,182,13,\N
369,187,9,\N
328,196,4,1
360,187,13,2
306,196,12,3
304,187,8,4
341,66,9,5
235,182,7,6
345,66,14,\N
278,6,2,\N
356,182,5,\N
346,180,6,\N
358,180,1,\N
361,182,11,\N
289,180,3,\N
262,66,10,\N
289,180,4,1
361,182,9,2
346,180,5,3
370,180,10,4
360,187,11,5
304,187,12,6
350,167,16,7
235,182,7,\N
328,196,1,\N
306,196,3,\N
278,6,2,\N
345,66,14,\N
351,182,15,\N
341,66,6,\N
356,182,8,\N
262,66,13,\N
328,196,2,1
346,180,10,2
278,6,4,3
304,187,7,4
235,182,5,5
356,182,8,6
289,180,3,7
306,187,11,8
341,66,12,9
350,187,15,10
351,182,14,\N
360,187,6,\N
358,180,1,\N
361,182,9,\N
262,66,13,\N
328,196,1,1
306,196,5,2
235,182,4,3
360,187,7,4
350,187,10,5
289,180,8,6
351,182,13,7
304,187,2,8
346,180,9,9
278,6,6,\N
358,180,3,\N
361,182,11,\N
357,180,12,\N
328,196,2,1
235,182,4,2
360,187,7,3
358,180,1,4
361,182,10,5
350,187,11,6
289,180,12,7
346,180,9,8
306,196,17,9
357,180,14,10
345,6,8,\N
278,6,5,\N
304,187,3,\N
262,66,13,\N
347,180,16,\N
321,187,15,\N
341,66,6,\N
235,182,1,1
328,196,2,2
360,187,8,3
289,180,9,4
346,180,4,5
306,196,10,6
304,187,5,\N
262,197,16,\N
358,180,3,\N
347,180,23,\N
361,182,7,\N
350,187,6,\N
207,180,15,\N
341,66,11,\N
328,196,3,1
358,180,1,2
306,196,6,3
360,187,5,4
361,182,4,5
345,6,12,6
304,187,2,7
346,180,8,8
289,180,9,9
235,182,15,10
341,66,10,\N
262,66,11,\N
351,182,13,\N
356,182,7,\N
357,180,14,\N
235,182,1,1
356,182,6,2
358,180,3,3
306,196,2,4
360,187,9,5
359,196,15,6
353,180,16,7
343,66,18,\N
289,180,7,\N
346,180,8,\N
357,180,11,\N
345,6,13,\N
328,196,4,\N
371,189,17,\N
341,66,14,\N
361,182,10,\N
372,183,19,\N
304,187,5,\N
262,66,12,\N
351,182,20,\N
358,180,1,1
361,182,9,2
341,66,11,3
356,182,18,4
345,6,12,5
351,182,17,6
359,196,15,\N
289,180,4,\N
235,182,8,\N
352,66,9,\N
306,196,7,\N
304,187,2,\N
328,196,3,\N
353,180,16,\N
262,66,14,\N
346,180,13,\N
207,180,5,\N
360,187,6,\N
304,187,4,1
235,182,2,2
356,182,1,3
328,196,3,4
306,196,8,5
262,66,12,6
345,6,15,7
359,196,14,8
353,180,16,9
361,182,9,10
351,182,13,11
341,66,10,\N
358,180,6,\N
352,66,17,\N
346,180,5,\N
357,180,11,\N
360,187,7,\N
373,180,1,1
289,180,2,2
358,191,4,3
278,6,8,4
304,194,9,5
306,196,18,6
346,167,16,7
341,11,6,8
340,191,17,9
334,183,23,\N
364,190,12,\N
235,6,11,\N
347,167,19,\N
328,196,3,\N
368,89,22,\N
369,170,20,\N
345,66,10,\N
356,191,5,\N
333,6,7,\N
374,66,14,\N
312,167,21,\N
293,191,14,\N
375,195,15,\N
289,180,6,1
304,187,3,2
312,195,13,3
375,195,12,4
306,196,5,5
360,187,4,\N
341,11,7,\N
346,180,10,\N
278,6,1,\N
361,66,11,\N
345,66,2,\N
235,6,8,\N
358,191,9,\N
356,191,0,\N
289,180,1,1
370,66,6,2
376,195,14,3
375,195,15,4
304,187,10,5
341,11,4,\N
345,66,9,\N
346,180,3,\N
306,82,8,\N
361,66,11,\N
364,190,16,\N
358,191,5,\N
356,191,12,\N
359,196,2,\N
360,187,7,\N
262,180,13,\N
347,194,0,\N
351,191,0,\N
360,187,6,1
345,66,8,2
235,6,3,3
328,196,2,4
262,180,15,5
376,195,12,6
346,180,9,7
306,82,13,8
361,66,7,\N
304,187,5,\N
341,11,4,\N
278,6,1,\N
312,195,11,\N
370,66,18,\N
356,191,10,\N
289,180,14,\N
358,191,17,\N
347,194,16,\N
328,196,5,1
306,82,16,2
345,66,11,3
235,6,6,4
351,191,7,5
278,6,1,6
370,66,15,7
347,194,19,8
289,180,3,9
262,180,10,\N
364,191,12,\N
346,180,13,\N
341,11,9,\N
361,66,14,\N
358,191,2,\N
356,191,4,\N
360,187,8,\N
304,187,7,\N
376,195,18,\N
235,6,3,1
341,11,7,2
328,196,2,3
350,195,17,4
304,187,4,5
361,66,14,6
370,66,12,7
360,187,6,8
306,82,8,9
278,6,5,10
346,180,11,11
345,66,10,\N
358,191,1,\N
356,191,13,\N
289,180,9,\N
359,195,15,\N
377,11,16,\N
346,180,4,1
278,6,3,2
235,6,12,3
304,187,11,4
341,11,9,5
328,196,7,6
360,187,10,7
361,66,16,8
358,191,5,\N
345,66,13,\N
351,191,19,\N
262,180,2,\N
378,195,18,\N
289,180,1,\N
350,195,7,\N
306,82,14,\N
370,66,15,\N
364,190,6,\N
347,194,20,\N
356,191,8,\N
328,196,6,1
289,180,4,2
358,191,3,3
235,6,1,4
356,191,15,5
345,66,14,6
304,187,11,7
361,66,8,8
364,190,10,9
365,26,18,10
262,180,13,11
379,191,17,12
360,1,16,13
370,66,20,14
278,6,2,\N
306,82,12,\N
346,180,9,\N
376,195,19,\N
341,11,7,\N
350,195,5,\N
304,187,7,1
359,196,13,2
235,6,4,3
361,66,17,4
306,82,18,5
347,194,19,6
346,180,9,\N
356,191,16,\N
328,196,6,\N
322,11,14,\N
262,180,11,\N
360,187,2,\N
358,191,10,\N
345,66,15,\N
364,190,12,\N
289,180,5,\N
341,11,1,\N
278,6,3,\N
321,6,8,\N
350,195,20,\N
380,66,0,\N
351,191,0,\N
304,187,6,1
360,187,8,2
345,66,12,3
289,180,5,4
350,195,16,5
328,196,11,6
306,82,15,\N
278,6,2,\N
359,196,13,\N
376,195,18,\N
280,82,19,\N
358,191,1,\N
262,180,19,\N
356,191,10,\N
346,180,3,\N
364,187,4,\N
361,66,14,\N
343,180,20,\N
341,11,7,\N
347,194,17,\N
235,6,0,\N
328,196,2,1
289,180,3,2
341,11,9,3
364,187,7,4
346,180,12,5
360,187,10,6
361,66,14,\N
304,1,5,\N
376,195,20,\N
356,191,8,\N
358,191,6,\N
350,195,17,\N
345,66,11,\N
347,194,18,\N
278,6,4,\N
306,82,13,\N
381,66,19,\N
207,180,1,\N
321,6,15,\N
262,180,0,\N
289,180,3,1
360,187,9,2
262,180,14,3
345,66,12,4
347,11,18,5
346,180,1,6
328,196,7,7
350,195,17,8
280,82,20,9
356,191,8,10
359,196,16,\N
364,187,5,\N
361,66,19,\N
376,195,21,\N
341,11,6,\N
278,6,2,\N
382,180,11,\N
304,187,4,\N
306,82,13,\N
235,6,15,\N
358,191,10,\N
345,167,4,1
340,170,5,2
341,11,6,3
304,191,2,4
383,183,10,5
356,191,1,6
293,183,8,\N
384,183,17,\N
368,184,14,\N
361,176,18,\N
364,189,11,\N
346,167,16,\N
358,167,7,\N
374,66,13,\N
347,167,12,\N
373,176,3,\N
289,176,15,\N
328,66,9,\N
304,191,4,1
289,176,8,2
278,6,14,3
360,194,10,4
345,167,16,5
374,66,12,6
385,6,2,\N
361,66,13,\N
373,172,5,\N
341,11,3,\N
346,167,9,\N
328,66,6,\N
358,167,15,\N
364,190,7,\N
359,82,11,\N
356,191,1,\N
383,183,0,\N
306,82,0,\N
386,189,0,\N
373,180,8,1
356,191,3,2
304,191,7,3
278,6,9,4
387,6,10,5
375,6,15,6
388,176,13,7
374,66,12,8
383,183,17,9
346,167,16,10
341,11,6,\N
328,66,11,\N
358,167,4,\N
345,167,5,\N
289,180,1,\N
364,190,2,\N
360,194,14,\N
364,190,2,1
328,66,6,2
278,6,5,3
358,167,4,4
374,66,11,5
373,180,1,6
346,167,16,7
383,183,17,8
345,167,13,9
389,167,18,10
375,6,9,\N
356,191,7,\N
304,191,14,\N
347,167,12,\N
289,180,3,\N
341,11,10,\N
388,66,15,\N
387,6,8,\N
356,191,2,1
304,191,6,2
328,66,10,3
346,167,11,4
388,66,9,5
345,167,13,6
389,167,15,\N
278,6,7,\N
364,190,3,\N
358,167,8,\N
360,190,5,\N
373,180,4,\N
383,183,14,\N
289,180,1,\N
374,66,12,\N
373,180,1,1
304,191,4,2
278,6,6,3
356,191,3,4
345,167,9,5
341,11,7,6
388,66,13,7
322,66,14,8
390,167,15,9
389,191,21,10
383,183,17,\N
289,180,2,\N
374,66,11,\N
364,190,5,\N
351,193,20,\N
358,167,8,\N
328,66,12,\N
360,190,10,\N
346,167,18,\N
347,167,9,\N
361,66,0,\N
304,191,2,1
356,191,7,2
278,6,8,3
341,11,6,4
262,180,19,5
347,167,16,6
390,182,20,7
389,191,17,8
388,66,15,9
322,26,22,10
345,167,10,11
364,190,4,\N
235,82,18,\N
391,90,25,\N
346,167,12,\N
289,180,13,\N
365,26,14,\N
328,66,3,\N
373,180,1,\N
358,167,9,\N
379,90,23,\N
360,190,5,\N
374,66,11,\N
377,82,21,\N
356,191,7,1
304,191,3,2
364,190,5,3
289,180,2,4
374,66,10,5
278,6,4,6
360,194,6,7
347,167,14,8
322,66,12,9
370,167,13,10
392,176,17,11
373,180,1,\N
326,180,16,\N
328,66,9,\N
371,189,15,\N
388,66,11,\N
358,167,8,\N
393,170,0,\N
341,11,9,1
356,191,2,2
373,180,1,3
358,167,11,4
374,66,12,5
235,167,15,6
278,6,4,7
289,180,8,\N
346,167,13,\N
394,180,17,\N
360,194,3,\N
347,167,14,\N
328,66,7,\N
304,191,6,\N
389,191,18,\N
388,66,16,\N
375,190,10,\N
364,190,5,\N
373,180,2,1
289,180,1,2
304,191,6,3
346,167,12,4
356,191,5,5
347,167,15,6
306,187,18,7
341,11,11,\N
278,6,4,\N
328,66,10,\N
235,167,16,\N
389,191,17,\N
388,66,14,\N
374,66,13,\N
358,167,8,\N
364,190,3,\N
360,194,9,\N
382,180,7,\N
373,180,1,1
356,191,5,2
304,191,6,3
341,11,7,4
374,66,11,5
345,167,13,6
306,187,14,7
395,6,16,8
278,6,2,9
347,167,17,10
389,191,19,11
346,167,10,12
360,194,8,\N
388,66,15,\N
328,66,12,\N
289,180,4,\N
382,176,9,\N
364,189,3,\N
392,176,10,\N
328,66,3,1
385,6,5,2
289,66,4,3
396,66,16,4
386,167,9,\N
389,167,15,\N
347,167,16,\N
373,172,1,\N
358,167,7,\N
346,181,13,\N
374,176,12,\N
356,191,11,\N
341,6,2,\N
304,183,6,\N
360,187,10,\N
383,183,8,\N
341,6,1,1
358,167,2,2
385,6,5,3
356,191,4,4
386,167,8,5
389,167,12,\N
364,189,15,\N
328,66,3,\N
347,167,6,\N
374,176,7,\N
289,66,9,\N
373,172,10,\N
396,66,11,\N
304,183,13,\N
346,167,14,\N
360,188,0,\N
397,176,0,\N
398,66,0,\N
356,191,4,1
387,6,3,2
304,191,9,3
358,167,5,4
364,189,14,5
399,181,15,6
383,183,12,7
278,167,7,8
389,167,11,\N
345,172,13,\N
385,6,1,\N
347,183,17,\N
289,66,8,\N
346,167,6,\N
374,176,10,\N
341,167,2,\N
397,176,16,\N
356,191,1,1
304,191,2,2
289,66,4,3
373,172,5,4
358,167,7,5
360,188,13,6
388,183,12,7
399,181,16,8
396,66,14,9
389,167,17,10
400,192,19,11
383,183,10,\N
346,167,11,\N
341,167,6,\N
347,183,15,\N
397,176,20,\N
328,66,8,\N
374,176,9,\N
364,189,3,\N
401,91,18,\N
356,191,1,1
289,66,7,2
373,172,3,3
328,66,8,4
374,176,12,5
385,6,9,6
347,167,13,7
399,181,17,8
389,167,16,9
346,167,11,\N
383,183,14,\N
341,167,10,\N
304,191,2,\N
397,176,15,\N
364,189,4,\N
387,6,5,\N
358,167,6,\N
356,191,5,1
341,167,2,2
358,167,9,3
289,66,10,4
328,66,3,5
385,6,6,6
364,189,8,7
397,176,17,8
374,176,13,\N
373,172,1,\N
400,192,26,\N
375,6,4,\N
387,6,7,\N
304,191,15,\N
347,167,12,\N
396,66,11,\N
383,183,14,\N
399,181,25,\N
389,167,0,\N
375,6,2,1
387,6,1,2
304,191,10,3
358,167,8,4
374,176,14,5
383,183,15,6
396,66,18,7
397,176,13,8
402,172,20,9
394,6,16,\N
373,176,3,\N
346,167,17,\N
385,6,5,\N
341,167,4,\N
386,11,7,\N
356,191,6,\N
364,190,19,\N
328,66,9,\N
347,167,12,\N
289,66,11,\N
403,189,0,\N
278,181,0,\N
373,176,2,1
358,167,9,2
341,167,4,3
346,167,13,4
360,187,11,5
397,172,19,6
404,66,17,\N
386,11,8,\N
374,176,12,\N
405,11,18,\N
347,167,15,\N
356,191,1,\N
328,66,6,\N
289,66,5,\N
385,6,3,\N
304,191,7,\N
345,176,10,\N
364,190,14,\N
396,189,16,\N
341,167,1,1
356,191,4,2
304,191,6,3
386,11,3,4
364,189,9,5
347,167,12,6
397,176,17,7
405,11,13,8
345,176,8,\N
360,187,14,\N
346,167,11,\N
358,167,5,\N
404,66,16,\N
328,66,10,\N
396,190,18,\N
289,66,7,\N
373,176,2,\N
382,167,15,\N
373,172,1,1
341,6,2,2
289,66,5,3
374,172,4,4
360,170,8,5
328,66,11,6
346,181,14,7
356,183,3,8
406,182,16,9
362,51,17,10
408,176,13,11
380,181,15,12
368,185,20,13
407,182,19,14
385,6,6,15
383,183,12,\N
347,183,7,\N
358,170,10,\N
340,170,18,\N
364,183,9,\N
409,186,0,\N
410,172,0,\N
411,184,0,\N
412,180,0,\N
413,172,0,\N
414,172,0,\N
334,185,0,\N
293,180,0,\N
415,93,0,\N
416,167,0,\N
417,170,0,\N
289,66,1,1
385,6,4,2
328,66,3,3
341,6,5,4
360,170,7,5
346,181,10,6
347,183,13,7
304,183,8,8
383,183,9,9
406,172,14,10
356,183,2,\N
370,176,6,\N
405,11,15,\N
380,181,11,\N
305,176,12,\N
386,11,17,\N
358,170,0,\N
373,172,2,1
328,66,3,2
360,170,9,3
356,183,10,4
289,66,1,5
386,11,4,6
374,172,12,7
346,181,8,8
385,6,15,9
364,183,5,10
358,170,14,11
376,66,17,12
404,176,16,13
370,176,13,14
418,66,20,\N
347,183,7,\N
405,11,11,\N
341,6,6,\N
380,181,19,\N
373,172,1,1
328,66,2,2
341,6,4,3
304,183,6,4
289,66,13,5
346,181,14,6
374,172,10,7
385,6,3,8
383,183,15,9
360,170,9,\N
347,183,11,\N
278,176,8,\N
404,176,17,\N
364,183,5,\N
386,11,7,\N
405,11,16,\N
358,170,12,\N
373,172,1,1
289,66,2,2
341,6,5,3
374,172,6,4
328,66,4,5
364,183,7,6
347,183,14,7
380,181,13,8
346,181,18,9
360,170,11,10
420,181,20,11
418,66,19,12
370,176,16,13
358,170,12,14
404,176,15,\N
419,170,21,\N
383,183,17,\N
304,183,10,\N
386,11,3,\N
385,6,9,\N
356,183,8,\N
421,186,0,\N
422,172,0,\N
373,172,2,1
328,66,6,2
364,183,5,3
289,66,1,4
304,183,7,5
386,11,3,6
341,6,4,7
374,172,8,8
385,6,12,9
404,176,13,10
380,181,11,11
370,176,17,12
346,181,10,13
358,170,14,\N
360,170,9,\N
347,183,15,\N
383,183,16,\N
373,172,1,1
289,66,3,2
364,183,5,3
358,170,8,4
356,183,14,5
385,6,7,6
347,183,9,7
418,66,19,8
341,6,4,\N
346,181,11,\N
374,172,6,\N
423,172,12,\N
370,176,17,\N
360,170,10,\N
304,183,13,\N
278,176,16,\N
406,172,20,\N
328,66,2,\N
380,181,18,\N
424,66,0,\N
420,183,0,\N
328,66,3,1
289,66,4,2
364,183,9,3
385,6,5,4
360,170,11,5
370,176,13,6
347,183,14,7
358,170,7,8
404,176,18,9
373,172,1,10
374,172,8,11
425,6,15,12
424,66,21,13
386,11,17,14
304,183,12,\N
380,181,16,\N
346,181,10,\N
402,172,20,\N
341,6,2,\N
405,11,6,\N
418,66,23,\N
394,183,19,\N
426,66,22,\N
289,66,1,1
364,183,8,2
356,183,7,3
385,6,5,4
345,6,15,5
358,170,13,6
386,11,3,7
347,183,10,8
396,6,14,9
370,176,16,10
346,181,11,11
382,172,17,12
405,11,12,13
328,66,6,\N
373,172,9,\N
360,170,2,\N
374,172,4,\N
404,176,18,\N
386,11,3,1
364,183,2,2
374,172,6,3
346,181,11,4
405,11,10,5
370,176,17,6
345,6,14,7
385,6,7,8
289,66,5,\N
382,172,9,\N
347,183,12,\N
358,170,16,\N
356,183,14,\N
328,66,8,\N
396,176,18,\N
360,170,15,\N
373,172,1,\N
404,176,0,\N
375,6,0,\N
289,66,3,1
386,66,8,2
397,172,6,3
373,172,1,4
347,170,11,5
305,176,15,6
383,183,12,7
346,176,16,8
403,170,9,9
385,6,7,10
364,183,5,\N
427,66,13,\N
356,183,2,\N
360,170,10,\N
341,6,4,\N
401,94,14,\N
278,176,0,\N
309,176,0,\N
428,176,0,\N
404,176,0,\N
429,92,0,\N
394,66,0,\N
408,66,0,\N
373,172,2,1
341,6,4,2
397,172,6,3
289,66,3,4
278,176,13,5
383,183,11,6
360,170,5,7
403,170,9,8
347,181,12,9
394,66,16,10
386,66,8,11
305,176,14,12
346,181,18,13
356,183,7,\N
364,183,1,\N
385,6,10,\N
430,95,17,\N
408,66,0,\N
373,172,6,1
360,170,7,2
356,183,3,3
386,66,8,4
289,66,2,5
364,183,1,6
401,94,12,7
394,66,17,8
397,172,4,9
404,94,16,10
309,172,10,\N
346,183,13,\N
403,170,15,\N
385,6,9,\N
429,92,20,\N
347,183,14,\N
341,6,5,\N
278,176,11,\N
364,183,2,1
289,66,6,2
356,183,5,3
397,172,4,4
386,66,9,5
360,170,7,6
403,170,10,7
305,176,13,8
385,6,8,9
278,176,14,10
427,66,16,11
383,183,15,12
404,94,11,\N
373,172,1,\N
341,6,3,\N
401,94,12,\N
346,181,17,\N
373,172,1,1
289,66,2,2
341,6,5,3
356,183,4,4
385,6,8,5
403,170,15,6
383,183,7,7
386,66,14,8
374,172,13,9
404,94,10,10
346,181,16,11
394,66,21,12
364,183,3,13
399,170,20,14
347,181,9,\N
309,176,22,\N
408,66,17,\N
420,181,23,\N
401,176,18,\N
305,176,12,\N
278,176,11,\N
360,170,6,\N
380,182,19,\N
427,66,25,\N
370,66,24,\N
341,6,1,1
289,66,5,2
385,6,4,3
346,181,10,4
427,66,14,5
408,66,16,6
386,66,11,7
374,172,17,8
423,172,19,9
364,183,3,10
278,176,9,11
356,183,6,12
405,11,22,13
309,176,18,14
373,172,2,\N
360,170,7,\N
383,183,15,\N
431,170,20,\N
394,66,21,\N
403,170,8,\N
347,181,12,\N
305,176,13,\N
429,92,0,\N
385,6,7,1
386,66,5,2
383,183,14,3
408,66,19,4
404,94,11,5
347,183,10,6
394,66,15,7
305,176,18,8
356,183,6,9
358,181,13,\N
403,170,20,\N
364,183,4,\N
360,170,9,\N
374,172,8,\N
373,172,3,\N
401,94,16,\N
346,181,12,\N
341,6,2,\N
278,172,17,\N
289,66,1,\N
341,6,1,1
360,170,5,2
385,6,7,3
386,66,9,4
404,94,13,5
374,172,8,6
346,181,6,7
394,66,15,8
375,6,16,9
364,183,2,10
383,183,14,11
347,183,12,12
309,176,18,13
356,183,11,14
373,172,4,15
432,96,19,\N
427,66,21,\N
405,11,10,\N
305,176,17,\N
289,66,3,\N
401,94,0,\N
402,181,0,\N
340,170,0,\N
420,181,0,\N
289,66,4,1
341,6,2,2
346,181,12,3
386,66,13,4
433,172,17,5
401,94,15,6
373,172,1,7
305,176,15,8
364,183,3,\N
434,181,18,\N
385,6,8,\N
374,172,1,\N
405,11,14,\N
278,176,11,\N
347,183,9,\N
360,170,5,\N
356,183,7,\N
403,170,19,\N
404,94,10,\N
364,183,2,1
341,6,4,2
385,6,3,3
374,172,5,4
373,172,1,5
345,6,9,6
360,170,10,7
386,66,11,8
403,170,15,9
382,172,14,10
289,66,6,11
404,94,16,12
434,181,19,13
278,176,12,\N
356,183,7,\N
305,176,17,\N
346,181,13,\N
347,183,8,\N
401,94,18,\N
289,66,2,1
386,66,4,2
360,170,8,3
341,6,3,4
408,170,10,5
401,172,9,6
347,170,11,7
373,172,1,8
356,172,16,9
404,176,5,\N
435,6,7,\N
427,26,14,\N
364,34,6,\N
440,176,13,\N
346,176,12,\N
278,26,0,\N
428,172,0,\N
403,54,0,\N
394,54,0,\N
436,176,0,\N
437,92,0,\N
438,92,0,\N
439,86,0,\N
385,66,0,\N
430,95,0,\N
373,172,8,1
360,170,5,2
364,34,2,3
386,66,9,4
347,170,13,5
430,95,18,6
408,170,4,7
438,92,19,8
341,6,10,\N
289,66,1,\N
376,26,16,\N
440,176,12,\N
346,176,14,\N
403,54,17,\N
356,34,6,\N
278,26,15,\N
404,94,7,\N
435,6,3,\N
394,54,20,\N
401,172,11,\N
397,172,0,\N
375,6,0,\N
385,66,0,\N
437,92,0,\N
373,172,1,1
364,34,14,2
341,6,5,3
404,94,7,4
386,66,6,5
375,6,11,6
346,176,17,7
440,176,18,8
430,95,19,9
401,172,10,10
347,170,8,11
289,66,2,\N
356,34,4,\N
278,26,12,\N
394,54,15,\N
403,54,13,\N
408,170,9,\N
360,170,3,\N
423,95,16,\N
438,92,0,\N
437,92,0,\N
373,172,1,1
408,170,8,2
289,66,2,3
356,34,5,4
364,34,3,5
346,176,10,6
278,26,17,7
427,172,15,8
404,94,9,9
385,66,21,10
440,176,18,11
360,170,6,12
401,172,7,13
403,176,13,\N
347,170,11,\N
418,176,19,\N
341,6,4,\N
438,92,20,\N
386,66,12,\N
375,6,0,\N
397,172,0,\N
394,54,0,\N
437,92,0,\N
439,86,0,\N
373,172,1,1
341,6,5,2
289,66,3,3
386,66,9,4
385,66,8,5
440,176,13,6
278,26,14,7
305,172,17,8
408,170,7,9
430,95,21,10
418,176,22,11
383,26,16,12
436,26,23,13
346,176,15,\N
347,170,12,\N
364,34,2,\N
420,97,19,\N
437,92,20,\N
356,34,4,\N
404,94,11,\N
401,172,10,\N
438,92,18,\N
360,170,6,\N
439,86,0,\N
394,54,0,\N
403,54,0,\N
341,6,2,1
373,172,1,2
386,66,6,3
423,95,15,4
440,176,16,5
347,170,12,6
356,34,8,7
401,172,18,8
346,176,9,9
428,172,21,10
430,95,17,\N
408,170,10,\N
364,34,13,\N
432,170,20,\N
437,92,19,\N
438,92,22,\N
360,170,5,\N
289,66,4,\N
278,26,14,\N
435,6,7,\N
404,176,11,\N
385,66,3,\N
429,172,0,\N
420,97,0,\N
441,172,0,\N
442,177,0,\N
403,54,0,\N
